track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,isMale
7iNIg7XDEaYECfWD5dJ9Va,Friends (with BloodPop®),Justin Bieber,76,7huML9zDbY4thKH0xSuZTP,Friends (with BloodPop®),8/17/2017,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.743,0.733,8,-5.337,1,0.0375,0.00402,0,0.304,0.622,104.977,189467,0
5N5k9nd479b1xpDZ4usjrg,Promises (with Sam Smith),Calvin Harris,84,2tpWgbBdzjkaJVJzR4T8y1,Promises (with Sam Smith),8/17/2018,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91E-06,0.325,0.486,123.07,213309,1
762UXiwEHYY97VL45sAUPR,2U,David Guetta,66,0EYVu7ginQ5nPsQj3woBAQ,2U,6/9/2017,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.551,0.651,8,-5.828,0,0.0594,0.225,0,0.224,0.562,144.875,194907,0
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,85,7GEzhoTiqcPYkOprWQu581,One Kiss (with Dua Lipa),4/6/2018,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.791,0.862,9,-3.24,0,0.11,0.037,2.19E-05,0.0814,0.592,123.994,214847,1
3zU9rdflI65tK4dkkNSp77,Heroes (we could be),Alesso,73,0tRVSbmOwilUucqjzU0fQw,Forever,5/26/2015,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.503,0.748,5,-4.124,1,0.0619,0.0305,0,0.343,0.356,125.896,210013,1
2QtJA4gbwe1AcanB2p21aP,Stay The Night - Featuring Hayley Williams Of Paramore,Zedd,61,4xak0izXQHOMV9Wu1mDAAy,Clarity (Deluxe),2012,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.596,0.738,8,-3.109,1,0.0411,0.109,0,0.0947,0.461,127.961,217347,1
3tTYxjYYcXFqFXA0AZ1Fav,Flames,David Guetta,57,2Sq9AIsIrad2GygwB6QLPt,7,9/14/2018,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.609,0.726,5,-4.346,0,0.0414,0.0723,8.45E-06,0.0895,0.362,93.958,195000,0
09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,81,6Fr2rQkZ383FcMqFyT7yPr,Purpose (Deluxe),11/13/2015,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.654,0.76,0,-3.669,0,0.045,0.0797,0,0.299,0.41,99.945,200787,0
0azC730Exh71aQlOt9Zj3y,This Is What You Came For,Calvin Harris,79,3pEgGUv379EDinvg1TN7Kt,This Is What You Came For,4/29/2016,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.63,0.928,9,-2.787,0,0.0331,0.199,0.124,0.148,0.465,123.963,222160,1
0lHAMNU8RGiIObScrsRgmP,Titanium (feat. Sia),David Guetta,66,5aprcHwM1KJhaY9Kbxkfkn,Nothing but the Beat 2.0,8/26/2011,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,245040,0
4r6eNCsrZnQWJzzvFh4nlg,Firework,Katy Perry,64,2eQMC9nJE3f3hCNKlYYHL1,Teenage Dream,1/1/2010,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.638,0.832,8,-5.039,1,0.049,0.141,0,0.113,0.648,124.071,227893,0
1WkMMavIMc4JZ8cfMmxHkI,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,74,65ayND23IInUPHJKsaAqe7,TROLLS (Original Motion Picture Soundtrack),9/23/2016,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.669,0.832,0,-5.72,1,0.0682,0.0106,0,0.0968,0.7,113.035,237547,0
7C7yqFTM0ncyJ04GIKrxdV,Anything Could Happen,Ellie Goulding,57,4754Cgv1sdfwTpdVX83xAC,Halcyon,1/1/2012,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.702,0.781,0,-4.081,1,0.03,0.433,0,0.135,0.382,102.997,286322,0
0WfKDYeUAoLA3vdvLKKWMW,Poker Face,Lady Gaga,69,2FBA8NCSuQNi8jaR2Xjbal,The Fame,1/1/2008,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.851,0.806,4,-4.618,1,0.0786,0.12,1.33E-06,0.121,0.776,119.001,237200,0
22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,Calvin Harris,77,3cG32DOXJoYlOHMmJIaQsm,How Deep Is Your Love,7/17/2015,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.738,0.868,11,-4.373,0,0.0731,0.0389,0.00171,0.388,0.336,122.003,212640,1
61ZM92T2zaXIVsqncThQzC,In Your Eyes (feat. Alida),Robin Schulz,74,7Aq8cN8Br8AHcDqC327dlV,In Your Eyes (feat. Alida),1/10/2020,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.57,0.672,8,-5.89,0,0.0723,0.177,0,0.0768,0.448,120.019,208222,0
5gwLIRjGFf3hXuHoKEsWLg,No Goodbye,Paul Kalkbrenner,65,1ix4O6SU7i8W2H6RYb3O8R,No Goodbye,7/26/2019,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.945,0.584,6,-7.649,0,0.044,0.0955,0.341,0.147,0.626,124.996,168547,0
0U6bQIAh6MCGo1xjbIIx2S,Instagram,Dimitri Vegas & Like Mike,81,7FTzcNdsKhMe53orWXsai8,Instagram,7/5/2019,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.765,0.906,8,-2.097,0,0.0965,0.125,0,0.423,0.95,96.071,184558,1
3oIVK7arAFuUOCGafPLxSC,Better Off Without You (feat. Shift K3Y),Becky Hill,68,6ItQBh0GYXQc3jYGP79Ww9,Better Off Without You (feat. Shift K3Y),1/10/2020,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.682,0.855,7,-3.282,1,0.0401,0.0566,1.00E-06,0.101,0.304,124.004,198743,0
1CW7tYkpJ95c7bQkRf6CcK,I Wanna Dance,Jonas Blue,67,3niF8tyjfJw8pmfc6VYKGa,I Wanna Dance,7/19/2019,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.825,0.841,0,-6.433,1,0.135,0.0906,0.00411,0.258,0.616,126.026,184582,0
4bSFPMXKYaCoBhzJv276zl,After The Landslide - Club Remix,Matt Simons,42,5dUclWPRHUknlqyiffoqfE,After The Landslide (Remix),9/19/2019,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.63,0.731,6,-4.985,1,0.0352,0.0191,7.82E-06,0.704,0.46,119.997,240000,1
3DsjHcLYMExprXJECT4QQP,Pon de Replay,Ed Marquis,64,3D74WUurXHavsASBjlxONT,Pon de Replay,4/28/2017,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.529,0.717,6,-7.049,0,0.24,0.123,0.000707,0.0363,0.481,103.99,257943,1
29ikXeGM6kScvhvqfvgiwO,Drunken Truth,Steve Void,56,2BWk9BoPaXaMi93wZsSoXk,The Seed EP,12/20/2019,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.781,0.745,1,-4.942,0,0.0374,0.0814,9.71E-05,0.106,0.498,110.051,158091,1
2Eld7kejX6FH9OptVyKQak,Jacques,Jax Jones,42,4ka7Gqb1T5lWqbtPUxiLsC,Jacques,8/28/2019,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.789,0.547,9,-8.738,0,0.0748,0.072,9.21E-05,0.0782,0.48,120.024,203227,1
3BOcWxFUURAomDXRSDFve4,Something Real,Armin van Buuren,58,5cqwXF2j9LkvFInBFlnQd3,Balance,10/25/2019,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.575,0.808,1,-4.578,1,0.0439,0.0446,0,0.0693,0.232,127.922,179531,1
4YhN72dRYL2Z3MsaKyT7rS,Stay (Don't Go Away) [feat. Raye],David Guetta,74,581MrXg5n979mmvZaC6AOE,Stay (Don't Go Away) [feat. Raye],5/9/2019,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.669,0.797,9,-5.68,0,0.0624,0.259,0,0.199,0.552,119.865,185943,0
2aXA9aQfrqaOi1Wy3NfSZI,One Life,Mike Perry,64,2GlcDrDfKOtb2EQPFFGISo,One Life,9/27/2019,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.653,0.757,3,-3.642,1,0.0555,0.0997,0,0.242,0.233,128.015,204591,1
5llPdGZJjJFJv9aL6ZaiLY,Never Letting Go,Audien,63,7wufuX5VOkpdsAMxXIekGT,Never Letting Go,11/9/2018,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.534,0.765,1,-3.151,1,0.0338,0.0915,0.00107,0.225,0.117,127.978,172520,0
7pWK1kMgHy5lNNiIfuRbkP,Used To Love (with Dean Lewis),Martin Garrix,83,3YD1qyD9KPFzzTK1UC1Gvo,Used To Love (with Dean Lewis),10/31/2019,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.651,0.693,4,-4.722,1,0.0375,0.458,0,0.335,0.392,118.97,236765,0
2W9pBY75aWOV39S73mqqbn,Giulia,Prince Paris,55,7DgJKMKFWmgXxaLBeQQPq6,Giulia,11/29/2019,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.682,0.923,0,-3.273,1,0.0364,0.00395,3.00E-05,0.242,0.37,130.052,153231,1
1JxQmgCEipmHCUiJS568pE,What Do I Do? - Benny Benassi Remix,Georgia Ku,39,1D0ELNaChtO3Dv3eI5Ces1,What Do I Do? (Benny Benassi Remix),10/18/2019,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.66,0.827,10,-5.081,1,0.0789,0.429,0,0.0923,0.611,115.349,167249,0
6pu5jQqenr37n0z6eBKOh0,Dreams Of You (feat. Rae Morris),Icarus,48,26et8vS0ynfWtbIFKKtZi4,Dreams Of You (feat. Rae Morris),10/4/2019,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.57,0.965,6,-4.881,0,0.0348,0.00108,0.523,0.201,0.148,123.008,291785,0
3RBk0P36O7wCMxF263jRJL,I Will Let You Down (feat. KLARA),Madison Mars,59,260cikvVyA0LdY9qMt2Lsd,I Will Let You Down (feat. KLARA),12/6/2019,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.608,0.918,0,-1.137,0,0.0684,0.199,0,0.309,0.422,126.022,182000,0
7sYAS4CpbV90oSemgaEQat,On & On,Alok,79,2a9AGivapFES2j2ElI3odn,On & On,11/22/2019,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.747,0.776,10,-5.898,0,0.0722,0.0233,1.38E-05,0.761,0.67,125.07,147027,1
1CRy08G60mS5jvhB27xMpS,Juliet & Romeo,Martin Solveig,72,4ndTH1x8j5zYaidYSO5MXh,Juliet & Romeo,12/6/2019,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.712,0.664,11,-8.026,1,0.0345,0.0416,0.000104,0.0668,0.781,122.014,204514,0
52EB2Gk1nkxZmbomJOXUde,Are You Lonely (feat. ISÁK),Steve Aoki,47,7kfaArlpn1f192XMoWQs5U,Are You Lonely (feat. ISÁK),2/22/2019,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.517,0.793,6,-5.851,0,0.0367,0.0214,0.00046,0.0892,0.176,90.06,157333,1
4Jwp3yjIQfudmjuctLQlfJ,No More (feat. Brenda Mullen) - Bottai Edit,Alex Gaudino,19,72KW8nIFEscnr5wwEQKVGS,No More (feat. Brenda Mullen) [Bottai Edit],3/1/2019,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.675,0.674,4,-6.329,1,0.0372,0.00339,8.55E-05,0.279,0.414,125.037,200640,0
7N06jo3EnV792VFaG8vuW6,Close Your Eyes,Felix Jaehn,79,0PhTTyRWpJVlg4F5RC0xmE,Close Your Eyes,11/22/2019,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.818,0.823,11,-3.563,0,0.2,0.0663,1.17E-05,0.133,0.52,128.136,160794,1
517cAnPxsaxfrkKHHY41wB,Buzzing (with Nevve),Audien,59,2On33uhLKdn7nhqYtWvxhX,Escapism,11/8/2019,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.639,0.591,7,-3.905,0,0.0344,0.128,6.69E-06,0.159,0.305,128.002,225000,0
3GT2CBmJWIEdCpHiB31WYK,Never Be Alone (feat. Aloe Blacc),David Guetta,68,2bSuTiPTy8EhtwWbbmiPdK,Never Be Alone (feat. Aloe Blacc),7/26/2019,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.535,0.906,6,-4.699,0,0.0353,0.0202,0.000715,0.0886,0.732,126.012,178671,0
7fPuWrlpwDcHm5aHCH5D9t,Roses - Imanbek Remix,SAINt JHN,72,1p5rgTwzlrhJnSdi93zpbd,Roses (Imanbek Remix),9/13/2019,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.784,0.721,8,-5.457,1,0.0506,0.0149,0.00424,0.285,0.895,121.966,176219,1
1LDDUVvutZ3qxvnOrulCBM,Daydreams - Sultan + Shepard Echoes Of Life Remix,ARTY,59,7L70aUHrZBbccNjXOl8vCz,Daydreams (Sultan + Shepard Echoes Of Life Remix),1/3/2020,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.669,0.793,1,-6.16,1,0.0403,0.0318,0.0372,0.555,0.159,121.995,220205,1
2wOVXsIRIoniqipE9I5ZVx,Only Want You - Sam Feldt Remix,Rita Ora,64,7c9f6egxXKmO7tb0Hrhgrt,Only Want You (Sam Feldt Remix),4/5/2019,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.578,0.786,9,-4.665,1,0.13,0.232,0.000106,0.122,0.347,105.945,179151,0
0byab45cmZntz74RxcASrf,Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,Ellie Goulding,9,5bMicFMWsZlRZNTDq9h3oA,Close To Me (Remixes),2/1/2019,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.733,0.839,1,-2.84,0,0.0335,0.0145,0.000187,0.162,0.471,126.009,223533,0
19TOAlTFq0NDHvUPQR0tkr,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,Ed Sheeran,69,3BjxjIkTZKUpeZ6n5MYMNx,South of the Border (feat. Camila Cabello & Cardi B) [Cheat Codes Remix],9/27/2019,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.845,0.766,2,-5.727,0,0.0658,0.212,0,0.111,0.782,114.054,195924,1
3jwQwGVERUXo7eaAgL1xAo,Sixteen - Don Diablo Remix,Ellie Goulding,66,3J9P04H2RDPOt9rhKqr5Oz,Sixteen (Don Diablo Remix),5/10/2019,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.493,0.773,5,-3.791,0,0.157,0.429,7.07E-06,0.0807,0.301,123.149,193548,0
0GRoERSBBky3YgdKW2w2Vc,Brave,Don Diablo,68,1vlt3ZZeHbtRWKOFu45TEJ,Brave,4/26/2019,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.654,0.874,6,-3.885,1,0.0543,0.169,1.77E-06,0.134,0.542,119.85,184027,1
3sHuIjfAzluc6S9cXoqfqC,Let It Be Me,Steve Aoki,23,5ocW53VBnOprl6EAMOLGet,Let It Be Me,9/6/2019,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.661,0.758,7,-5.299,1,0.0864,0.0797,0,0.106,0.387,114.098,224061,1
0jlpHhGUFn4aAWLsRRnwep,Magnets (feat. Sophie Simmons),Sam Feldt,62,6IUzDCyxwQG7OpLtR7b1Kq,Magnets (feat. Sophie Simmons),5/10/2019,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.731,0.802,5,-4.763,1,0.0623,0.022,0,0.059,0.434,121.991,179016,1
2pMntGuRgHAHVtrpC6kgGy,Don't Give Up On Me,Andy Grammer,9,4g1vikZzxSQv4GJjfca3sj,Don't Give Up On Me (with R3HAB),4/12/2019,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.489,0.766,3,-5.84,1,0.0851,0.0511,1.35E-05,0.126,0.117,121.445,190645,1
5YN0zHycJ0Yxz31A5QsVov,These Are The Times (feat. JRM),Martin Garrix,71,2OkqLVAw949KZZ8lgMMIdj,These Are The Times (feat. JRM),7/18/2019,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.687,0.707,4,-6.19,1,0.0328,0.0536,9.29E-05,0.16,0.607,127.033,188656,0
14nIFzHQf1OBWf6VHVR8DF,Wherever You Go,Jonas Blue,21,6x8gRx7RDvPckYBzPodW8w,Blue,11/9/2018,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.711,0.724,7,-4.809,1,0.106,0.0835,0,0.0389,0.478,104.048,208947,0
23FHa9lYnG6Dr8OzombPkS,Roots,Valerie Broussard,69,4p0nrJ3SXAtZVaCnY0C0kM,Roots,8/16/2019,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.683,0.785,7,-4.879,1,0.037,0.0643,1.34E-05,0.177,0.581,122.997,184564,0
06BrHnTVDOydsfg0LZ6mQb,Talk - Alle Farben Remix,Khalid,56,0N3tXBqOxFYcmrYRe8HDvr,Talk (Alle Farben Remix),4/4/2019,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.638,0.818,9,-4.517,0,0.05,0.131,1.78E-05,0.107,0.489,126.015,167990,1
1YSwQvw1NrEPfA0j1iY8eV,All The Lies - Toby Romeo Remix / Radio Edit,Alok,56,2FdyKqNeEX2H7gUhtlmJDC,All The Lies (Remixes),7/19/2019,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.707,0.806,6,-4.777,1,0.175,0.00908,0,0.366,0.634,119.972,163000,1
4raMIjIjMc8JohHth7l9lG,Bruises - Steve Void Remix,Lewis Capaldi,70,3bAq5agU2IUDfDuO4w50aR,Bruises EP,9/27/2019,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.79,0.746,9,-5.96,1,0.0502,0.241,0,0.316,0.538,124.971,212280,1
4R7ZSlYoJOIaxHJFHszQCR,Don't Worry Bout Me - Rudimental Remix,Zara Larsson,65,7094we3M30fGknUwYLiT5f,Don't Worry Bout Me (Rudimental Remix),4/24/2019,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.728,0.848,5,-6.248,1,0.185,0.0427,4.49E-06,0.118,0.612,124.993,193137,0
0JumfyG7GUshFjxouEXwhw,You Deserve Better - Andrelli Remix,James Arthur,53,1UHf0Mm7wZ6CPspgzTo5uA,You Deserve Better (Andrelli Remix),6/29/2018,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.685,0.712,6,-4.302,0,0.0894,0.334,1.10E-06,0.047,0.483,114.989,196493,0
6jreFSOTUAViWjKyzOC4Kg,REMEDY,Alesso,77,0LOJHhz9ybWLVMLucHYtCe,REMEDY,8/31/2018,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.601,0.775,0,-4.612,1,0.0473,0.269,0,0.0883,0.483,119.964,190295,1
5Qnk8vP5g9l5SDQKU3qyYQ,Leave,Borgeous,56,1Vv1feUAbvzBKe6kjhcJOp,Leave,1/25/2019,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.762,0.665,11,-6.92,0,0.0471,0.169,0,0.103,0.961,115.946,193640,1
4Nu8sEejt46770gDUvFcrF,Tequila - Robin Schulz Remix,Dan + Shay,54,3VzF9guTGtfqq9SAyjnHrn,Tequila (Robin Schulz Remix),3/21/2019,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.448,0.836,11,-6.495,1,0.0809,0.229,0,0.427,0.482,122.899,170103,1
1IjuevPDJ8Sa97wFwQ5j4V,Happier - Frank Walker Remix,Marshmello,51,16M1uToqnw9bPO8wv8ypeE,Happier (Remixes),10/19/2018,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.712,0.646,5,-4.23,1,0.182,0.116,0,0.123,0.607,104.998,196571,1
7r4nPsLToVIPdsiEeZKF6Y,Thursday - Nicky Romero Remix,Jess Glynne,52,0PMD7JbA1zLWuiC4ikRYxR,Thursday (Nicky Romero Remix),12/7/2018,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.739,0.622,11,-5.382,0,0.0394,0.532,0,0.0508,0.615,119.992,217804,1
4Tvw0lweq9l2JPQKFbpbBQ,Better When You're Gone,David Guetta,76,4ZoXNDicq0MrsGk1pM883o,Better When You're Gone,2/8/2019,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.647,0.795,1,-3.548,0,0.0372,0.0635,0,0.188,0.409,127.992,192402,0
4IAd7Vdwcc1E86P15tXjca,Only When It Rains,Frank Walker,52,1cCNxRCbzZyZPfWdNfXiHd,Only When It Rains,3/29/2019,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.792,0.724,11,-5.108,0,0.0362,0.219,0,0.0911,0.429,109.984,169000,0
5qiQbOa6AFEO3P111y9Jry,Mad Love - Blinkie Remix,Mabel,62,0o9d312clt8gVtz1uZZkBW,Mad Love (Remixes),7/5/2019,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.706,0.931,0,-3.053,0,0.0456,0.354,3.72E-06,0.146,0.465,123.012,200893,0
7nbVbGjifh0m2fhPYqcI1R,Sweet but Psycho - Morgan Page Dance Remix,Ava Max,65,6pZkOJtEaENfW9IURljzSh,Sweet but Psycho (Remixes),8/16/2018,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.645,0.795,1,-5.439,1,0.0343,0.0334,1.05E-05,0.089,0.424,127.959,226875,0
5NeFmsnXBy6xVbz8pesM5l,Better Day (feat. Aloe Blacc),Young Bombs,62,5f5QrP11Otp3kH67kC9tTa,Better Day (feat. Aloe Blacc),11/1/2019,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.662,0.823,9,-4.7,1,0.0971,0.073,0,0.0833,0.435,118.958,191786,1
06Z7Hy2LUzbcSFmWzwkun1,With You - Frank Walker Remix,Tyler Shaw,49,7mgxrTvbIw7k1Vaij5EPbE,With You (Frank Walker Remix),2/1/2019,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.686,0.613,2,-5.614,1,0.069,0.0386,0,0.251,0.452,104.988,206875,0
0EdgK7ASb4kfRkW8pVMN02,2 Hearts (feat. Gia Koka),Sam Feldt,70,798RdmwmE3IZcZnW0jT7kc,2 Hearts (feat. Gia Koka),1/10/2020,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.503,0.754,7,-3.634,1,0.0424,0.264,5.85E-05,0.297,0.597,116.524,186750,1
2gqzTQEn4g5ly0n5ScdMx0,Love You Forever,Nicky Romero,61,6HiujSCdsYuCXdd759w2kr,Love You Forever,6/21/2019,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.382,0.698,6,-3.409,1,0.0374,0.00236,5.24E-05,0.108,0.151,127.816,234609,1
36orMWv2PgvnzXsd5CJ0yL,Post Malone (feat. RANI),Sam Feldt,75,45nsubB5EsRVWWqx0ED1ET,Post Malone (feat. RANI) [Joe Stone Remix],8/16/2019,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.59,0.642,7,-3.87,1,0.122,0.0771,0,0.105,0.651,107.356,174444,1
5up5uXChMJLKyuop9HwtCb,Shotgun (The Wild Remix),George Ezra,63,3pjsiMldUHVmgQCPVyVXAY,Shotgun (The Wild Remix),6/15/2018,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.588,0.757,5,-2.415,1,0.0716,0.327,0,0.323,0.836,122.813,191650,0
0o9bHFc8Lt5tZFvTjNZTNf,Forever Young,John De Sohn,68,0nLD2ahCOhs0ovmz6ZfFdE,Forever Young,7/27/2018,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.651,0.617,8,-6.077,1,0.0309,0.179,0,0.113,0.591,121.977,167912,0
0Qew3aYvQPGPjfL7gbe6x1,Nobody,Martin Jensen,66,0eMIuQHirCneY8uw37o03y,Nobody,3/1/2019,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.673,0.687,6,-5.295,0,0.0623,0.269,0,0.181,0.524,96.964,211040,0
5naYe7rLMZcLfO1DKg48MK,All Day And Night,Jax Jones,75,16H9XbDP9IxeyOohsXkKXb,Snacks,7/12/2019,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.567,0.765,1,-4.107,0,0.108,0.317,0,0.14,0.541,121.924,169467,1
3DGar7krWlmrXRFHBcQF6z,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,74,5so9rCf7p2L6w6o4KZahE9,Whenever (feat. Conor Maynard),6/22/2018,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.734,0.765,7,-5.562,1,0.0621,0.151,0,0.231,0.518,109.989,163636,0
3eS1VMcEmq2IUgpaeDysCb,One Touch,Jess Glynne,70,7GCY1J01hcEpdgeY0vtSsN,Always in Between (Deluxe),10/12/2018,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.686,0.693,0,-6.245,0,0.131,0.329,0,0.136,0.699,124.206,197876,1
31OqWK8Lc6GnUbnLG3GqPX,Happier - Breathe Carolina Remix,Marshmello,62,16M1uToqnw9bPO8wv8ypeE,Happier (Remixes),10/19/2018,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.691,0.924,0,-3.839,1,0.0577,0.00828,3.80E-06,0.402,0.34,125.983,158095,1
3cJEgWbsBmGkvXz906tgut,No One - Jonas Blue Remix,Jess Glynne,51,7xEh3nCOKbIlVwu3v7IDSM,No One (Jonas Blue Remix),3/15/2019,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.605,0.854,11,-4.128,0,0.0488,0.0673,0,0.54,0.165,124.024,214641,1
3ZqKbMO9UasuKgQeGT7QZS,Speechless (feat. Erika Sirola) - MOTi Remix,Robin Schulz,54,1rSXRmFlK9LVJySoVIdZyV,Speechless (feat. Erika Sirola) [MOTi Remix],3/22/2019,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.609,0.523,1,-12.649,1,0.0796,0.00959,0.000155,0.15,0.342,127.977,181875,0
5mYNWSc1AE7pWS3Ax4e8Dl,Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,Ellie Goulding,61,2tRRqWb7Zfodd3bO0cTDwc,Close To Me (Remixes),2/1/2019,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.733,0.839,1,-2.84,0,0.0335,0.0145,0.000187,0.162,0.471,126.009,223533,0
